mean_int,sd_int,skew_int,kurt_int,target_area,bbox_width,bbox_length,aspect_ratio,scatter_sd_x,scatter_sd_y,dist_max_to_center,mu_20,mu_02,shape_spread_ratio,shadow_area,shadow_to_target_ratio
0.167174336,0.134399837,2.900005396,13.39487357,3325,127,127,1,26.58568184,29.69107814,17.8559092,1177.074788,1316.035394,1.118055885,854,0.256842105
0.138843731,0.123872186,3.778293591,21.05257411,3347,127,127,1,28.3133935,29.05701676,16.32996703,1235.195376,1315.368574,1.064907301,980,0.292799522
0.169255515,0.135675099,2.797424494,12.49158164,3315,127,127,1,28.04502959,29.81701131,15.12431182,1255.593433,1278.970195,1.018618098,971,0.292911011
0.140798053,0.119484001,3.50275635,19.3206006,3384,127,127,1,27.96592134,29.54884668,18.5141018,1238.738146,1281.44916,1.034479453,938,0.277186761
0.173553826,0.134788176,2.65798127,11.69527381,3404,127,127,1,29.1131034,29.49647797,7.598222647,1257.637816,1244.247784,1.010761548,846,0.24853114
0.089427514,0.087156511,5.436195985,44.44268794,3406,127,127,1,30.0816713,27.70484568,14.38532891,1214.383585,1157.191234,1.049423422,1098,0.322372284
0.129595349,0.112632533,3.867798043,23.41104527,3338,127,127,1,28.99991466,26.51206748,20.69507109,1226.917082,1112.989461,1.102361815,840,0.251647693
0.12334128,0.109153239,4.058782774,25.62273396,3285,127,127,1,29.52544629,26.72821459,18.96509363,1292.491555,1131.779631,1.141999308,909,0.276712329
0.091188438,0.086695309,5.536422189,46.98599649,3283,127,127,1,28.16843378,27.04575443,13.39946251,1195.4402,1166.122688,1.025141019,908,0.276576302
0.091000306,0.086397506,5.573301749,46.88491309,3557,127,127,1,33.04844555,30.13914611,12.31463871,1378.38042,1205.648923,1.143268487,979,0.275231937
0.139001944,0.118854812,3.695150568,21.29807901,3379,127,127,1,30.76619605,27.35025351,9.902230141,1293.538115,1111.082333,1.164214458,931,0.275525303
0.092637724,0.102421382,6.091051315,47.32336303,3366,127,127,1,27.61787594,24.69001865,13.48106663,1187.250407,1072.26951,1.107231341,881,0.261734997
0.106480019,0.095459123,4.977625911,37.97561708,3344,127,127,1,31.92087544,27.32430121,11.35404134,1319.579475,1091.253147,1.209233145,908,0.2715311
0.114975634,0.104004755,4.362642946,29.49822622,3283,127,127,1,28.95682477,27.79459587,15.72377294,1273.887957,1183.36017,1.07650062,1012,0.308254645
0.098611031,0.087588003,4.793863477,37.58555836,3334,127,127,1,29.5508863,26.66537787,14.16957518,1240.405982,1114.833208,1.112638172,919,0.275644871
0.102530446,0.093824104,4.868764578,36.7862068,3421,127,127,1,30.72475817,27.91846163,13.76131952,1325.586528,1181.960932,1.121514673,921,0.269219526
0.124224973,0.105381151,3.980187804,26.00699894,3418,127,127,1,28.07472244,29.07304062,15.97380789,1261.023734,1212.596444,1.039936857,874,0.255705091
0.162521302,0.128210867,3.047060999,15.3831247,3374,127,127,1,28.4734345,28.23056507,16.01779873,1207.147122,1245.121516,1.031457967,876,0.259632484
0.093372779,0.088283905,5.635110049,47.15222565,3464,127,127,1,29.11340024,29.35646754,7.908892973,1265.954568,1228.189544,1.030748531,1029,0.297055427
0.126024912,0.107979315,4.060113346,26.10746749,3309,127,127,1,26.62056822,28.78709796,10.21808511,1153.544918,1255.226482,1.088147034,990,0.299184044
0.139480411,0.117538501,3.659261603,21.0387995,3333,127,127,1,26.45113156,27.22841729,12.02962207,1196.716662,1238.974354,1.035311359,837,0.251125113
0.1747111,0.139009674,2.829709758,12.55379736,3397,127,127,1,27.04898061,25.4933922,19.96600234,1191.371096,1185.932415,1.004585996,846,0.249043273
0.144638959,0.121272959,3.561144841,19.67317329,3367,127,127,1,27.09726241,27.41694611,18.03403683,1149.34461,1170.424808,1.01834106,997,0.296109296
0.121837182,0.113220035,4.400551626,27.62895159,3340,127,127,1,25.76996496,29.08237046,19.0455123,1177.573642,1279.105378,1.086221135,846,0.253293413
0.13949956,0.120488725,3.756169208,21.25757229,3295,127,127,1,26.52459349,26.14552101,17.40525121,1189.270474,1192.610179,1.002808196,925,0.280728376
0.066740388,0.078855917,7.069591787,66.96578793,3488,127,127,1,26.45621633,26.60615091,20.58264299,1168.833597,1197.571854,1.024587124,1071,0.307052752
0.115534046,0.105677914,4.541466655,30.37150426,3300,127,127,1,26.77311027,26.37543416,16.30384289,1184.171833,1201.126595,1.014317822,905,0.274242424
0.136351821,0.11599096,3.750536588,21.93811373,3370,127,127,1,28.62075932,27.34061932,9.043277425,1266.080041,1219.777822,1.037959552,939,0.278635015
0.145988674,0.119173847,3.453077302,19.33841379,3351,127,127,1,26.76117648,29.49203439,6.301235538,1211.741938,1289.017356,1.063772174,851,0.253954044
0.197650984,0.145276842,2.199575174,8.166483688,3312,127,127,1,27.54176262,26.52371576,18.67645743,1186.891271,1207.656585,1.017495548,913,0.275664251
0.16307397,0.125472013,2.934294873,14.64702085,3415,127,127,1,28.8464008,28.9877119,16.94569774,1258.050395,1251.885785,1.004924259,844,0.247144949
0.17183048,0.1324578,2.832880293,13.22856486,3416,127,127,1,27.98168267,28.18535339,17.64715503,1215.639471,1258.534207,1.035285738,957,0.280152225
0.132129146,0.110337902,3.847438867,23.68630418,3301,127,127,1,27.80801197,28.20831386,17.47630001,1204.363556,1260.103228,1.046281434,961,0.291123902
0.151053156,0.12314429,3.446664688,18.97448066,3291,127,127,1,27.82220221,28.18041987,15.92779049,1240.651666,1220.84271,1.016225641,983,0.298693406
0.187967457,0.137952881,2.411805118,10.07678426,3334,127,127,1,28.84946416,27.70669436,20.36262765,1234.385999,1194.764038,1.033163,883,0.264847031
0.232185872,0.160462989,1.827450112,5.510365184,3281,127,127,1,27.19594294,27.10032576,16.63060055,1193.368944,1167.876886,1.021827693,884,0.269430052
0.301622817,0.191359277,1.180677839,1.862057322,3295,127,127,1,27.79070863,28.83930879,76.558518,1220.095884,1219.179521,1.000751622,823,0.249772382
0.158902995,0.121895552,2.929654141,14.89811679,3348,127,127,1,29.03180408,25.88461062,11.44212614,1262.710298,1132.046535,1.115422608,909,0.271505376
0.096303184,0.091041185,5.598782829,45.52127459,3304,127,127,1,29.75377398,27.16756102,9.080393443,1295.627769,1171.932539,1.105548081,865,0.261803874
0.225105555,0.153948513,1.87375191,6.032330411,3376,127,127,1,30.61832065,27.97213836,6.989394298,1281.191431,1171.612842,1.093527985,913,0.270438389
0.123113894,0.104746581,4.338936505,29.24191413,3319,127,127,1,28.3924211,27.00395353,9.024922261,1219.00835,1119.90097,1.088496557,940,0.283217837
0.141534783,0.116318695,3.722517542,21.84492972,3288,127,127,1,29.61173095,27.25471931,17.693581,1246.824671,1170.530502,1.065179138,957,0.291058394
0.181711952,0.137543179,2.80170786,12.66725845,3398,127,127,1,29.01333264,27.86073601,14.17689143,1259.899697,1159.168436,1.08689959,826,0.243084167
0.117295209,0.096384649,4.173782846,29.59951501,3461,127,127,1,29.12513384,27.94318387,15.74638519,1274.150601,1166.325205,1.092448826,867,0.250505634
0.172968846,0.131608164,2.777167297,13.06816143,3361,127,127,1,28.51640317,27.99677802,13.28968076,1255.906559,1229.491445,1.021484585,839,0.249628087
0.119619571,0.102740801,4.220269158,27.93176374,3349,127,127,1,30.02605243,26.35368895,15.94954277,1331.131414,1118.120335,1.190508188,827,0.246939385
0.174295582,0.133229827,2.745609447,12.3897171,3351,127,127,1,28.41251129,26.09897732,17.59634903,1258.318222,1133.398826,1.110216627,865,0.258131901
0.140441416,0.11491124,3.493798641,19.922376,3333,127,127,1,28.84953815,28.35337832,13.54070558,1242.443961,1167.756001,1.063958533,845,0.253525353
0.146073644,0.116968424,3.313508416,18.35782177,3399,127,127,1,29.11404054,27.87629363,17.20606804,1266.112491,1218.017572,1.039486228,837,0.246248897
0.104804305,0.09802409,4.916605887,36.56668163,3375,127,127,1,28.41997876,27.62243511,8.900484076,1249.803548,1199.868023,1.041617515,834,0.247111111
0.093508014,0.089463552,5.199317036,41.43403948,3303,127,127,1,28.39862733,29.48677352,13.71224406,1239.276862,1224.38634,1.01216162,1015,0.307296397
0.112119907,0.10369706,4.543645621,31.07994897,3453,127,127,1,27.66372004,30.49338292,8.988388878,1228.672472,1334.216892,1.085901184,1024,0.296553721
0.117437864,0.111501846,4.640984768,30.29833641,3319,127,127,1,27.33086271,28.37668532,1.921800478,1214.399601,1278.891489,1.053105985,914,0.275384152
0.119611912,0.118278549,4.561611938,27.94942857,3309,127,127,1,27.91483278,27.28554753,12.21227213,1233.731078,1246.650885,1.010472142,923,0.278936235
0.152904031,0.110375489,2.473399641,12.36711047,7446,191,192,1.005235602,50.15474766,49.92356718,63.74921345,2850.817123,2994.96392,1.050563327,1914,0.257050766
0.140730087,0.103222406,2.749115115,15.46728014,7506,191,192,1.005235602,48.52396303,50.01460361,10.83749947,2907.192743,2979.489605,1.024868273,1906,0.253930189
0.185915646,0.129568561,1.97063159,7.393430082,7572,191,192,1.005235602,49.2471602,51.13664552,51.86318179,2941.330696,3005.169082,1.021703913,2121,0.280110935
0.14410336,0.104660171,2.524749892,13.1913345,7438,191,192,1.005235602,50.22099141,51.25498841,13.5341383,2911.836481,3034.430554,1.042101977,2150,0.289056198
0.103701869,0.081046698,4.079210188,33.26281028,7707,191,192,1.005235602,48.05763213,52.07347721,15.51272183,2746.530889,3059.512017,1.113955073,2145,0.278318412
0.100336745,0.080343122,4.530410649,39.6450377,7571,191,192,1.005235602,47.92830716,52.54080459,5.271461668,2832.390388,3108.560845,1.097504376,2196,0.290054154
0.068081907,0.068453332,7.634645676,89.79716715,7790,191,192,1.005235602,50.56209244,53.01282775,118.9561384,2920.458931,3107.538886,1.06405841,2438,0.31296534
0.114858804,0.089104207,3.796120542,28.48266785,7671,191,192,1.005235602,51.2744141,52.18876128,122.6800368,2921.163625,3129.558242,1.07133959,1927,0.25120584
0.132393368,0.099846941,2.903347271,17.39691136,7728,191,192,1.005235602,50.52169359,53.47549842,117.6722023,2843.000737,3131.303624,1.101407954,1887,0.244177019
0.200164139,0.139328648,1.817494269,5.865608655,7446,191,192,1.005235602,51.65230978,52.59637516,92.94485029,2935.329752,3162.954984,1.077546733,2109,0.283239323
0.143127095,0.104284586,2.623586231,14.1179392,7668,191,192,1.005235602,48.53055521,52.37155361,12.2262656,2881.703423,3093.225554,1.073401769,2123,0.276864893
0.115557905,0.087572619,3.33682543,23.20422985,7424,191,192,1.005235602,48.60147384,50.95588336,10.61719055,2859.255051,3062.225536,1.070987191,1881,0.253367457
0.092693094,0.077227758,4.852872899,43.85641889,7688,191,192,1.005235602,48.83939932,52.42754087,123.0097118,2882.725545,3117.175773,1.081329362,1962,0.255202914
0.072661303,0.062864051,5.834052392,64.33353039,7676,191,192,1.005235602,48.38496688,51.0786726,4.794658715,2915.292938,3088.296714,1.059343531,2078,0.270713913
0.138415519,0.103736346,2.910990798,16.81481702,7646,191,192,1.005235602,49.97430837,50.61705369,10.33294062,2982.257194,3057.591859,1.025260955,2225,0.291001831
0.158861733,0.116159981,2.416476415,11.24456536,7570,191,192,1.005235602,48.25004275,50.63237585,12.74588228,2865.020832,2951.41338,1.030154248,1914,0.252840159
0.11017813,0.087128054,4.07224381,31.74632674,7889,191,192,1.005235602,49.08681745,50.03188491,9.302039055,2903.831935,2997.973197,1.032419666,2046,0.25934846
0.17316441,0.12635622,2.296864091,9.725054823,7560,191,192,1.005235602,49.25565662,51.66253471,14.91145969,2962.912842,2998.923941,1.012153952,2015,0.266534392
0.191539038,0.137870569,2.060272946,7.552234216,7634,191,192,1.005235602,48.31760211,50.09698334,60.622377,2872.91087,3002.538464,1.045120646,2059,0.269714435
0.119156063,0.09635183,3.954992033,28.31634709,7469,191,192,1.005235602,47.9757028,49.34300783,12.33663025,2876.059208,2926.238535,1.017447251,1884,0.252242603
0.14168688,0.109677693,3.000990175,16.69047214,7700,191,192,1.005235602,48.7332874,49.28142298,11.12692983,2871.78407,2931.685469,1.020858601,2231,0.28974026
0.081302385,0.076316288,6.270148767,62.46599731,8113,191,192,1.005235602,47.9503654,46.58884458,19.97177852,2881.345958,2813.555848,1.024094105,2314,0.28522125
0.080040596,0.078716161,6.384769125,62.08971999,7582,191,192,1.005235602,48.32108222,46.70123886,24.20176634,2980.143164,2771.696302,1.07520552,2445,0.322474281
0.060924959,0.069606649,8.644643935,101.2577536,8226,191,192,1.005235602,49.81906325,48.04985052,116.4929068,3001.91365,2804.393703,1.070432317,2318,0.281789448
0.080833989,0.077511127,6.519566169,65.10155364,7765,191,192,1.005235602,51.16735726,46.88740189,118.1929858,3095.372057,2782.274302,1.112533029,2233,0.28757244
0.11944836,0.096266163,3.935083074,28.33491698,7595,191,192,1.005235602,52.12541926,49.13856228,26.28378313,3076.155061,2853.033337,1.078205088,1884,0.248057933
0.116950815,0.097560142,3.986472828,27.83732286,7489,191,192,1.005235602,51.78748576,47.90633928,29.63675391,3034.401365,2807.005134,1.081010266,1950,0.260381893
0.147521504,0.113285911,2.919399479,15.70484866,7693,191,192,1.005235602,48.0513385,48.01316613,23.36953818,2966.24329,2832.598297,1.047181061,2159,0.280644742
0.144355337,0.109967982,3.017511618,17.02509046,7603,191,192,1.005235602,48.81936162,49.01528545,49.62971336,2939.750899,2897.112555,1.014717531,2101,0.276338288
0.0982768,0.080301176,4.540763288,39.50602599,7727,191,192,1.005235602,49.41845267,50.81667982,11.59693236,2932.566065,2948.074286,1.005288277,1895,0.24524395
0.091721274,0.079075332,5.313047026,49.82074341,7596,191,192,1.005235602,49.47387803,47.79387372,21.99623802,2873.525817,2775.090463,1.035471043,2113,0.278172722
0.077730896,0.07297924,6.535026174,69.64150103,7504,191,192,1.005235602,48.85558048,45.37232973,21.90150028,2863.672308,2743.768802,1.043700295,1922,0.256130064
0.102966893,0.086227421,4.687870667,39.37768652,7458,191,192,1.005235602,49.25921192,45.62671043,22.65278693,2934.697264,2662.350237,1.102295717,2289,0.306918745
0.103374014,0.085924267,4.703005114,39.77089871,7610,191,192,1.005235602,47.84617852,49.53887927,21.83042526,2852.21897,2858.797686,1.002306526,2110,0.277266754
0.101128552,0.084459684,4.831925147,41.18938458,7622,191,192,1.005235602,47.70655238,49.67523334,28.82724938,2793.731346,2841.861309,1.017227842,2167,0.28430858
0.12859329,0.099331345,3.368608952,21.86942936,7759,191,192,1.005235602,49.19473124,49.68381864,22.70439539,2845.270413,2940.88257,1.033603891,2152,0.277355329
0.064749695,0.064312088,7.556206751,90.17768433,7437,191,192,1.005235602,48.01615877,49.17614188,25.68558319,2790.573442,2966.171584,1.062925469,2380,0.320021514
0.077363884,0.07534328,6.474574132,65.78422768,7922,191,192,1.005235602,48.13744709,49.19028758,11.3513854,2838.629932,2999.990696,1.056844593,2033,0.256627114
0.05655415,0.070080308,8.672596352,100.6770688,7853,191,192,1.005235602,45.72770572,43.4902713,16.2938649,2792.203008,2806.700949,1.005192295,2227,0.283585891
0.080880448,0.080942581,6.526460052,63.46011577,7777,191,192,1.005235602,46.95798478,47.05464926,7.396709224,2844.856685,2868.359293,1.008261438,1883,0.242124212
0.073726252,0.074265115,7.193255595,76.35670648,8037,191,192,1.005235602,48.21437557,51.4191784,11.20606926,2867.945604,3086.790133,1.076307071,2426,0.301853926
0.07883426,0.0743117,6.590397197,68.53721947,8107,191,192,1.005235602,47.09989299,49.53832771,8.973134893,2826.932787,2928.192855,1.035819765,2380,0.293573455
0.115135121,0.092016397,4.209439558,31.99716805,7437,191,192,1.005235602,49.41244051,49.38926161,18.49986417,2956.646092,2862.270076,1.032972435,2281,0.306709695
0.103574452,0.086116956,4.628378524,38.54419641,7429,191,192,1.005235602,49.00439023,50.00680005,18.64913042,2938.191124,2957.028441,1.006411195,2230,0.30017499
0.06493627,0.059379825,7.085089264,88.01888277,7702,191,192,1.005235602,49.80288768,51.53083586,7.531746276,2848.571903,3002.099627,1.053896384,2297,0.298234225
0.087626147,0.073914013,5.397218345,53.94199784,7768,191,192,1.005235602,47.96934457,51.45541569,17.34243119,2860.874907,3070.064505,1.073120848,2296,0.295571576
0.069245276,0.065258178,7.177840497,84.54005487,7979,191,192,1.005235602,47.02921878,51.92520299,20.13730957,2774.565255,3004.930665,1.08302757,2273,0.284872791
0.081810678,0.071829131,5.6846208,57.49030373,7764,191,192,1.005235602,48.21875134,49.76126018,12.21869376,2872.690879,2976.150933,1.036015032,2281,0.29379186
0.064851608,0.058931286,7.670640087,99.83413512,7618,191,192,1.005235602,49.02706841,49.36904183,10.13744034,2877.14749,2878.098773,1.000330634,2163,0.283932791
0.10670104,0.086847436,4.076629932,32.03411666,7423,191,192,1.005235602,51.20025603,52.17737457,10.45088815,3002.608491,3062.895049,1.020078062,1983,0.267142665
0.067621448,0.063115956,7.024602543,82.63899641,7578,191,192,1.005235602,48.51103963,50.30243938,19.56314306,2920.118829,2970.490654,1.017249923,2194,0.289522301
0.072649451,0.067824846,6.743750242,74.07215866,8067,191,192,1.005235602,47.84948558,46.71114708,3.628518441,2828.891453,2822.422653,1.002291932,1902,0.235775381
0.065896343,0.072997903,7.965261646,88.20906687,8095,191,192,1.005235602,47.75356963,46.29821409,13.91981083,3054.651945,2828.022936,1.080136906,2227,0.275108091
0.072503408,0.080403563,7.268613509,73.03217739,7614,191,192,1.005235602,49.75399949,46.70216384,9.378300062,3062.032642,2830.234842,1.081900553,2301,0.302206462
0.061433675,0.062813685,8.246313308,102.4138049,7872,191,192,1.005235602,50.01983134,48.90254813,16.95996812,3105.219018,2973.310995,1.044364018,2221,0.282139228
0.169630385,0.124735816,2.43889519,10.91856484,7608,191,192,1.005235602,50.84750063,48.25593564,92.25195519,3110.284051,2879.361193,1.080199337,2102,0.276288118
0.112688162,0.089941532,3.940957222,29.62223925,7827,191,192,1.005235602,51.35782214,48.68889519,13.19609145,3118.614123,2920.967436,1.067664803,2117,0.270474
0.157594653,0.11633698,2.574367773,12.74920395,7685,191,192,1.005235602,53.48130879,48.38900626,54.18098597,3182.521725,2873.165976,1.107670685,1966,0.255823032
0.154168466,0.109525546,2.390103835,11.78431017,7686,191,192,1.005235602,52.60496746,50.2492391,20.66408796,3107.46709,2966.057913,1.047675798,1894,0.246422066
0.146712871,0.108326525,2.663470685,13.98050935,7617,191,192,1.005235602,51.4602855,48.75321942,84.84986958,3064.83415,2898.275014,1.057468368,2035,0.267165551
0.178261836,0.124826369,1.958722746,7.414487254,7659,191,192,1.005235602,49.55786402,48.46989774,12.71863697,2935.68008,2922.828639,1.004396919,1917,0.250293772
0.170327475,0.121638605,2.233518009,9.636741179,7626,191,192,1.005235602,48.7567432,50.33328225,62.85247732,2877.811434,2997.824299,1.041702825,2114,0.277209546
0.096986331,0.075683053,4.227321373,37.11207385,7638,191,192,1.005235602,48.97049136,50.34386844,10.50448129,2863.26665,2915.02674,1.018077286,2224,0.2911757
0.16732714,0.119095971,2.236241125,9.792041199,7639,191,192,1.005235602,48.19088573,50.13021608,14.49559232,2911.640668,2959.687966,1.016501795,1975,0.258541694
0.215436414,0.147314437,1.689574461,4.834225197,7535,191,192,1.005235602,48.83017622,49.43861239,101.5048068,2891.109905,2937.263182,1.015963861,2082,0.276310551
0.128619958,0.098770562,3.250026226,20.63131312,7748,191,192,1.005235602,49.54833389,52.73154692,13.56923361,2829.013779,3116.740406,1.101705629,2132,0.275167785
0.126151199,0.095907796,3.31931921,21.84915327,7757,191,192,1.005235602,48.4410461,52.44178762,8.531119278,2827.750613,3048.369265,1.078019133,2053,0.264664174
0.090164436,0.076326612,5.30192984,50.73677535,7700,191,192,1.005235602,47.11665195,52.12589971,4.524646771,2784.840159,3058.663404,1.098326378,2106,0.273506494
0.078700599,0.067500709,5.630060511,60.49867589,7744,191,192,1.005235602,50.98454434,52.45076702,119.7120317,2895.833641,3074.022856,1.06153296,2479,0.320118802
0.168088997,0.121722123,2.226750052,9.53423922,7443,191,192,1.005235602,50.38796171,51.99345926,117.2687399,2895.598556,3098.796047,1.070174607,1878,0.252317614
0.236257048,0.160848592,1.555826436,3.820715345,7506,191,192,1.005235602,51.15559582,52.20496597,72.5635566,2933.910181,3144.383017,1.071737995,1881,0.25059952
0.150915943,0.111777097,2.51847745,12.36750792,7587,191,192,1.005235602,48.56180622,52.42566602,11.78849489,2935.631229,3134.092021,1.067604129,2108,0.27784368
0.14440042,0.10665599,2.627578987,13.9800578,7594,191,192,1.005235602,49.70459066,51.71932712,12.72887386,2863.905849,3059.991684,1.068467975,2158,0.284171715
0.160060767,0.117121073,2.435319458,11.63630308,7724,191,192,1.005235602,50.0410911,51.82354687,63.72489031,2907.771226,3142.846762,1.08084389,2108,0.272915588
0.137889553,0.104535613,2.765104915,15.22658557,7669,191,192,1.005235602,49.43567669,49.13292098,12.11665979,2926.222771,3006.932827,1.027581651,1896,0.247229104
0.130538306,0.099871778,3.134384871,19.28563091,7692,191,192,1.005235602,48.46056113,50.4520462,8.814529473,2902.074695,3034.192302,1.045525226,2117,0.275221009
0.1555727,0.113982022,2.506156137,12.32624004,7524,191,192,1.005235602,47.76632568,50.15344313,6.381235582,2896.215099,2935.961748,1.013723652,1997,0.265417331
0.127431296,0.09773638,3.271298187,20.8632644,7599,191,192,1.005235602,49.59149771,50.1702995,7.599353403,2868.807865,2955.341738,1.030163705,2120,0.278984077
0.124532874,0.095782253,3.422527745,23.06010841,7519,191,192,1.005235602,48.23103077,50.35045131,59.2079771,2890.262306,3006.519226,1.040223657,2180,0.289932172
0.146876693,0.109036041,2.857720715,16.00656495,7684,191,192,1.005235602,48.474379,48.14512465,25.50536055,2876.678817,2929.977967,1.018528016,2168,0.282144716
0.187727213,0.134327132,2.090527474,8.037405849,7418,191,192,1.005235602,49.75377033,49.10907033,15.57996222,2890.333253,2897.26841,1.002399432,1863,0.251145861
0.098269286,0.085264761,4.896768488,41.64026637,7579,191,192,1.005235602,49.13355828,49.47439823,12.22640629,2971.047818,2926.331068,1.015280824,2026,0.267317588
0.105787531,0.090873749,4.580376025,36.16836611,7527,191,192,1.005235602,49.96022432,47.8296032,24.89087538,3019.262948,2892.237448,1.043919458,2289,0.304105221
0.091787628,0.085983034,5.747857841,50.91386447,7555,191,192,1.005235602,49.2517729,45.71842632,22.89828815,2962.630755,2740.018273,1.081244889,2118,0.280344143
0.058051619,0.070687389,9.088488455,107.0457919,8041,191,192,1.005235602,50.21519877,45.99308729,118.3846328,2976.732133,2744.25882,1.084712605,2561,0.318492725
0.058657485,0.068256417,8.613103592,102.0772942,7590,191,192,1.005235602,49.96391325,42.76430953,117.7835212,3084.235632,2567.888783,1.201078354,2657,0.350065876
0.076100401,0.072272773,6.655126689,70.30583257,8103,191,192,1.005235602,51.59153065,48.14473296,18.36214004,3097.288978,2820.429884,1.09816202,2448,0.30211033
0.165739824,0.122568086,2.539872913,11.97106891,7648,191,192,1.005235602,53.27129158,49.47252778,10.27948333,3196.360449,2897.936053,1.102978254,2075,0.271312762
0.12190061,0.099193979,3.832232807,26.03771506,7815,191,192,1.005235602,52.09069873,49.25225789,70.50587457,3069.36543,2927.538763,1.048445701,2261,0.289315419
0.1045504,0.085284848,4.406762274,36.15374115,7895,191,192,1.005235602,49.08975171,49.30804664,20.14454682,2960.030749,2944.115719,1.005405708,2295,0.29069031
0.113499124,0.089067505,3.87418583,29.2409304,7451,191,192,1.005235602,49.17221646,49.26516783,21.69229402,2923.154496,2883.387651,1.01379171,1956,0.262515099
0.063350541,0.061900611,7.971306581,99.55676734,7807,191,192,1.005235602,49.7202861,47.74968806,15.80696044,2927.290905,2852.116787,1.026357307,2211,0.283207378
0.106716914,0.085297214,4.254901573,34.54586122,7697,191,192,1.005235602,50.56906461,48.28915777,24.73982066,2881.433677,2880.029026,1.000487721,2202,0.286085488
0.136421188,0.105636579,3.239376971,19.65826288,7769,191,192,1.005235602,48.17590053,50.90954675,25.04517173,2841.9561,2997.077845,1.054582738,1952,0.251254988
0.119183472,0.096069192,3.876277822,27.48997486,7502,191,192,1.005235602,47.19640224,50.16650809,27.91855526,2766.697539,2978.711176,1.07663058,1890,0.251932818
0.05145937,0.059854982,9.722819179,131.4292946,8316,191,192,1.005235602,47.10993127,45.18879774,9.412892651,2838.758179,2863.237937,1.008623404,2875,0.345719096
0.042655631,0.061327539,11.2079925,155.2018743,7830,191,192,1.005235602,45.51763458,46.03675505,21.46357487,2770.66591,2924.660738,1.055580439,2889,0.368965517
0.045433197,0.059368547,10.61394694,145.8039888,8325,191,192,1.005235602,49.24890304,50.69693984,13.09530647,2960.088025,2989.833283,1.010048775,2407,0.289129129
0.096692446,0.082983259,5.259711756,47.52432988,7684,191,192,1.005235602,48.45279064,51.68325043,10.05951879,2835.662827,3046.120208,1.074218055,2345,0.305179594
0.098457449,0.086021304,5.020464531,42.9367372,7631,191,192,1.005235602,48.7839435,49.41100637,22.73286007,2815.89761,2926.977026,1.03944725,2008,0.263137204
0.074261319,0.065854314,6.369118415,71.41464424,8125,191,192,1.005235602,48.03701221,48.04727751,7.023533594,2896.445588,2948.816545,1.018081112,2000,0.246153846
0.057540786,0.055629581,8.452317401,117.5368788,7975,191,192,1.005235602,49.17754264,50.69482624,11.71198125,2950.336882,3000.54755,1.017018622,2684,0.336551724
0.057290714,0.057021718,8.435206072,114.5275967,8103,191,192,1.005235602,48.51534326,51.25700797,6.238869893,2845.890971,3045.134782,1.070011049,1925,0.237566333
0.064623231,0.061874168,7.683920873,95.90421728,7575,191,192,1.005235602,47.40472939,49.94574999,18.87446994,2835.174601,3048.516418,1.075248211,2274,0.30019802
0.085715843,0.075116254,5.853824504,58.12347974,7825,191,192,1.005235602,47.82095145,49.95275383,25.97763154,2838.798874,3023.689229,1.065129783,2015,0.257507987
0.078975329,0.069499185,5.818292758,60.5668072,7754,191,192,1.005235602,49.14586676,50.48608731,10.3368975,2864.226145,3055.834918,1.066897222,1901,0.245163786
0.077147254,0.068173181,6.406723771,70.60804678,7799,191,192,1.005235602,49.27540536,51.19343914,22.36031694,2971.812156,2967.748671,1.001369214,2394,0.306962431
0.076544245,0.068755276,5.987625787,63.55794866,7887,191,192,1.005235602,51.58582179,49.74750324,20.35020508,2995.190621,3006.323209,1.003716821,2115,0.2681628
0.081205658,0.073926448,6.033212066,59.79609537,7970,191,192,1.005235602,47.19966243,49.02484272,5.641660834,2951.071571,2954.242729,1.001074578,2127,0.266875784
0.097270374,0.086196387,5.06492452,42.3493975,7745,191,192,1.005235602,48.90078568,47.71784588,3.563679895,2983.500717,2856.500027,1.044460245,2354,0.303938025
0.094817171,0.084656828,5.41558047,48.46299942,7918,191,192,1.005235602,50.52791661,48.71428517,3.936050603,3018.352757,2914.431257,1.035657557,1936,0.244506188
0.03496605,0.075552595,9.162871201,98.40827312,9084,191,192,1.005235602,46.97167971,36.55701026,15.04328193,3034.207248,2614.664078,1.160457771,3485,0.383641568
0.081888673,0.076354737,6.361035313,64.31298827,7617,191,192,1.005235602,50.45123743,50.15646105,13.39084555,3146.143244,2932.190972,1.072966691,2369,0.311014835
0.161849157,0.121641453,2.487293621,11.48837714,7617,191,192,1.005235602,51.66423218,47.46850361,8.798394644,3154.911925,2954.75306,1.067741318,1931,0.253511881
0.14860963,0.110660201,2.78403874,14.9560017,7456,191,192,1.005235602,53.29439809,49.02714324,11.37091238,3112.59682,2896.035424,1.074778573,2044,0.274141631
0.14921666,0.108362718,2.703330239,14.45128156,7512,191,192,1.005235602,52.92441397,49.29699061,18.21170392,3105.603778,2862.306315,1.085000498,1867,0.248535676
0.145978106,0.107289691,2.687984862,14.55498589,7612,191,192,1.005235602,51.37616852,48.77492179,11.86430002,3045.078556,2911.805343,1.04576996,2149,0.282317394
0.135530432,0.101769938,3.032917232,18.23556649,7663,191,192,1.005235602,52.16425885,49.22553655,21.29644258,3064.255967,2905.270841,1.054722996,1910,0.249249641
